# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
293.89261,47.25046,0.001576,0.000119,2.467561,2.2977,8.4246,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA293.893DEC47.25.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.8926&DEC=47.2505&SR=0.01,[[ 0.7492463   0.25075367]],,0
294.77131,47.22318,0.002467,0.000226,13.611548,9.55629,-33.2554,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.771DEC47.223.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7713&DEC=47.2232&SR=0.01,[[ 0.05499928  0.94500071]],,0
294.75865,47.22055,0.002253,0.000226,10.205398,9.92667,-33.6733,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.759DEC47.221.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7587&DEC=47.2206&SR=0.01,[[ 0.04524696  0.95475304]],,0
294.73535,47.16154,0.013466,0.000255,4.199774,2.48209,-10.0429,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.735DEC47.162.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7354&DEC=47.1615&SR=0.01,[[ 0.63659185  0.36340812]],,0
294.86122,47.12752,0.001711,0.000126,3.058363,6.20245,10.1091,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.861DEC47.128.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8612&DEC=47.1275&SR=0.01,[[ 0.8111887  0.1888113]],,0
294.87107,47.12289,0.001231,0.000126,2.878162,4.54047,-18.2808,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.871DEC47.123.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8711&DEC=47.1229&SR=0.01,[[ 0.71066588  0.28933412]],,0
295.28181,47.08087,0.001453,0.000119,2.290829,2.49596,-8.4522,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.282DEC47.081.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.2818&DEC=47.0809&SR=0.01,[[ 0.79699588  0.20300417]],,0
294.71572,47.07951,0.009812,0.000296,3.325474,3.02671,-9.9166,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.716DEC47.08.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7157&DEC=47.0795&SR=0.01,[[ 0.47671825  0.52328181]],,0
294.72845,47.07083,0.007195,0.000296,7.237848,4.4942,9.7517,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.728DEC47.071.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7285&DEC=47.0708&SR=0.01,[[ 0.41976479  0.58023524]],,0
295.0606,47.05704,0.003445,0.000122,2.216339,2.43613,10.0569,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.061DEC47.057.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.0606&DEC=47.057&SR=0.01,[[ 0.72835118  0.27164876]],,0
295.16637,47.02999,0.001172,0.000119,2.460624,2.66973,-10.2445,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.166DEC47.03.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.1664&DEC=47.03&SR=0.01,[[ 0.65166748  0.34833246]],,0
295.01577,47.01532,0.00539,0.000156,3.81115,3.19736,-10.1334,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.016DEC47.015.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.0158&DEC=47.0153&SR=0.01,[[ 0.60089749  0.39910254]],,0
294.43164,47.00397,0.002239,0.000119,2.112822,2.57174,10.4194,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.432DEC47.004.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.4316&DEC=47.004&SR=0.01,[[ 0.84589553  0.15410446]],,0
294.02521,47.00081,0.004901,0.000131,2.406495,2.30779,12.3364,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.025DEC47.001.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.0252&DEC=47.0008&SR=0.01,[[ 0.80310929  0.19689079]],,0
295.08822,46.98826,0.005597,0.000141,2.28229,2.4675,10.3596,FITST22/VLASS1.1.ql.T22t20.J193807+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.088DEC46.988.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.0882&DEC=46.9883&SR=0.01,[[ 0.41033441  0.58966553]],,0
295.88622,45.00742,0.004127,0.000465,2.348078,2.64923,9.5862,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.886DEC45.007.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.8862&DEC=45.0074&SR=0.01,[[ 0.46311519  0.53688484]],,0
295.67999,45.00578,0.001221,0.000134,3.052391,2.55388,-9.5548,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.68DEC45.006.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.68&DEC=45.0058&SR=0.01,[[ 0.85347795  0.14652207]],,0
295.89302,45.00255,0.025762,0.000434,2.721341,2.92592,7.002,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.893DEC45.003.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.893&DEC=45.0026&SR=0.01,[[ 0.54952168  0.45047837]],,0
295.20595,45.00029,0.010147,0.000196,3.281185,2.66098,-9.9203,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.206DEC45.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.206&DEC=45.0003&SR=0.01,[[ 0.52688903  0.47311088]],,0
295.76844,44.9715,0.012361,0.0002,2.453782,2.65116,9.7801,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.768DEC44.972.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.7684&DEC=44.9715&SR=0.01,[[ 0.74321711  0.25678289]],,0
296.01696,44.87296,0.000957,0.000134,2.302311,5.65033,9.7707,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.017DEC44.873.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.017&DEC=44.873&SR=0.01,[[ 0.83671588  0.16328415]],,0
295.20682,44.85339,0.002096,0.000134,3.32997,2.90102,-9.8226,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.207DEC44.853.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.2068&DEC=44.8534&SR=0.01,[[ 0.53264695  0.46735305]],,0
295.69068,44.84498,0.001739,0.000134,2.460914,2.34148,10.0576,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.691DEC44.845.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.6907&DEC=44.845&SR=0.01,[[ 0.8346591   0.16534083]],,0
295.98183,44.82456,0.004687,0.000136,3.04756,2.70376,10.8499,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.982DEC44.825.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.9818&DEC=44.8246&SR=0.01,[[ 0.50731546  0.49268454]],,0
295.28508,44.82267,0.002203,0.000134,2.475445,2.08033,-10.1651,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.285DEC44.823.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.2851&DEC=44.8227&SR=0.01,[[ 0.79864472  0.20135522]],,0
295.12734,44.81946,0.014367,0.00022,2.549797,2.65065,9.8761,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.127DEC44.819.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.1273&DEC=44.8195&SR=0.01,[[ 0.87244135  0.12755871]],,0
295.35123,44.79955,0.006337,0.00014,2.574654,2.57973,10.3335,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.351DEC44.8.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.3512&DEC=44.7996&SR=0.01,[[ 0.63520396  0.36479607]],,0
296.01768,44.79009,0.004171,0.000134,2.456218,2.35597,8.0401,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.018DEC44.79.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.0177&DEC=44.7901&SR=0.01,[[ 0.76044464  0.23955531]],,0
295.59756,44.77969,0.002132,0.000134,2.943016,3.51858,9.5794,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.598DEC44.78.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5976&DEC=44.7797&SR=0.01,[[ 0.63609022  0.36390981]],,0
295.49998,44.76043,0.013719,0.000221,2.582149,2.90103,-9.9889,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.5DEC44.76.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5&DEC=44.7604&SR=0.01,[[ 0.78624153  0.21375847]],,0
295.76684,44.74184,0.002101,0.000134,2.40228,3.00943,-9.3237,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.767DEC44.742.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.7668&DEC=44.7418&SR=0.01,[[ 0.82347542  0.17652456]],,0
295.58662,44.7397,0.003782,0.000134,3.518272,2.5996,10.2846,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.587DEC44.74.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5866&DEC=44.7397&SR=0.01,[[ 0.67352682  0.32647321]],,0
295.00328,44.68457,0.00633,0.000139,2.400661,2.64599,9.777,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.003DEC44.685.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.0033&DEC=44.6846&SR=0.01,[[ 0.81340629  0.18659373]],,0
296.07785,44.62102,0.01186,0.00019,2.579849,2.43224,7.8208,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.078DEC44.621.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.0779&DEC=44.621&SR=0.01,[[ 0.81804889  0.18195114]],,0
295.98363,44.62051,0.001724,0.000134,2.519909,2.43024,-9.0875,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.984DEC44.621.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.9836&DEC=44.6205&SR=0.01,[[ 0.7953521   0.20464793]],,0
294.78867,44.60518,0.003329,0.000139,3.78643,4.4343,-9.8655,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.789DEC44.605.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7887&DEC=44.6052&SR=0.01,[[ 0.78551006  0.21448989]],,0
295.63496,44.60377,0.001787,0.000134,2.645529,3.01471,10.0911,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.635DEC44.604.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.635&DEC=44.6038&SR=0.01,[[ 0.5147171   0.48528293]],,0
295.14238,44.55887,0.001453,0.000134,2.357355,2.90356,-9.3617,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.142DEC44.559.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.1424&DEC=44.5589&SR=0.01,[[ 0.82895416  0.17104588]],,0
294.98142,44.55221,0.002142,0.000134,2.591085,2.78996,-9.5943,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.981DEC44.552.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.9814&DEC=44.5522&SR=0.01,[[ 0.68784434  0.31215569]],,0
295.02789,44.53194,0.000891,0.000134,6.635922,3.72733,-9.6494,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.028DEC44.532.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.0279&DEC=44.5319&SR=0.01,[[ 0.75555879  0.24444127]],,0
295.70221,44.5093,0.002111,0.000134,4.121378,3.20375,-0.0119,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.702DEC44.509.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.7022&DEC=44.5093&SR=0.01,[[ 0.77295303  0.22704695]],,0
295.3899,44.50001,0.00609,0.000142,2.65817,2.55041,-10.658,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.39DEC44.5.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.3899&DEC=44.5&SR=0.01,[[ 0.73186713  0.26813284]],,0
295.50949,44.48758,0.001433,0.000134,4.406746,3.73788,16.5981,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.509DEC44.488.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5095&DEC=44.4876&SR=0.01,[[ 0.80009204  0.199908  ]],,0
294.922,44.45139,0.001471,0.000134,2.289518,2.91209,-9.7502,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.922DEC44.451.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.922&DEC=44.4514&SR=0.01,[[ 0.65542752  0.34457251]],,0
294.82474,44.43225,0.0046,0.000134,2.504654,2.62108,10.1954,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.825DEC44.432.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8247&DEC=44.4323&SR=0.01,[[ 0.78386086  0.21613915]],,0
295.58398,44.39595,0.00161,0.000134,2.763074,4.38411,-9.7489,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.584DEC44.396.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.584&DEC=44.396&SR=0.01,[[ 0.68133408  0.31866592]],,0
295.5751,44.39276,0.002221,0.000134,2.880409,4.2731,-10.0695,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.575DEC44.393.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5751&DEC=44.3928&SR=0.01,[[ 0.69334751  0.30665243]],,0
294.91044,44.3887,0.001625,0.000134,3.30863,2.89566,9.4733,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.91DEC44.389.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.9104&DEC=44.3887&SR=0.01,[[ 0.81228983  0.1877102 ]],,0
294.77224,44.37619,0.001248,0.000134,2.44072,2.24487,-9.8603,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.772DEC44.376.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.7722&DEC=44.3762&SR=0.01,[[ 0.77995056  0.22004943]],,0
295.91203,44.33401,0.001848,0.000134,2.654994,5.04734,-9.6271,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.912DEC44.334.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.912&DEC=44.334&SR=0.01,[[ 0.75485075  0.24514924]],,0
296.02932,44.32366,0.005101,0.000137,2.617125,2.38755,11.0323,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.029DEC44.324.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.0293&DEC=44.3237&SR=0.01,[[ 0.82378691  0.17621309]],,0
295.81734,44.28388,0.006174,0.00017,2.718151,2.84997,-8.8965,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.817DEC44.284.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.8173&DEC=44.2839&SR=0.01,[[ 0.78200608  0.21799396]],,0
296.01545,44.2657,0.000947,0.000153,4.063767,23.44799,-10.2337,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.015DEC44.266.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.0155&DEC=44.2657&SR=0.01,[[ 0.7736128   0.22638717]],,0
296.01082,44.26219,0.002057,0.000154,4.048859,5.12197,10.1125,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA296.011DEC44.262.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.0108&DEC=44.2622&SR=0.01,[[ 0.72822016  0.27177981]],,0
295.96715,44.23158,0.092605,0.00139,3.271802,2.67145,4.8423,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.967DEC44.232.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.9672&DEC=44.2316&SR=0.01,[[ 0.78897136  0.21102862]],,0
294.99011,44.22759,0.00292,0.000134,2.927691,2.63301,9.7498,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA294.99DEC44.228.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.9901&DEC=44.2276&SR=0.01,[[ 0.5617882  0.4382118]],,0
295.50474,44.21424,0.005385,0.00014,2.598358,3.23864,-9.96,FITST22/VLASS1.1.ql.T22t20.J194142+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA295.505DEC44.214.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.5047&DEC=44.2142&SR=0.01,[[ 0.80351788  0.19648212]],,0
