# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
280.81685,51.27872,0.001634,0.00012,2.624262,2.84223,-11.7725,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.817DEC51.279.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.7691&DEC=50.0006&SR=0.01,[[ 0.54828519  0.45171472]],,0
280.80259,49.04595,0.001321,0.00012,2.312933,2.9706,-5.9858,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.803DEC49.046.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.4525&DEC=48.122&SR=0.01,[[ 0.86943364  0.13056631]],,0
280.79486,48.14806,0.012955,0.000212,2.400974,3.04038,9.6348,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.795DEC48.148.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=292.7088&DEC=49.1027&SR=0.01,[[ 0.84419245  0.15580751]],,0
280.78633,48.40784,0.039968,0.000786,4.696084,3.01961,10.0821,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.786DEC48.408.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=268.0225&DEC=50.1495&SR=0.01,[[ 0.63601029  0.36398971]],,0
280.78124,48.7377,0.002143,0.000136,2.986331,2.27982,-7.679,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.781DEC48.738.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.8824&DEC=49.309&SR=0.01,[[ 0.69435805  0.30564192]],,0
280.76799,49.08871,0.003347,0.000132,2.942252,2.75213,10.8655,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.768DEC49.089.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=274.6464&DEC=49.7619&SR=0.01,[[ 0.69949675  0.30050319]],,0
280.76107,49.98747,0.001016,0.000123,3.331054,5.70337,-10.2199,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.761DEC49.987.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.4059&DEC=48.0047&SR=0.01,[[ 0.81763482  0.18236518]],,0
280.76073,49.98726,0.001016,0.00012,3.377396,5.71526,-10.1767,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.761DEC49.987.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3654&DEC=49.5119&SR=0.01,[[ 0.67623377  0.32376629]],,0
280.74651,49.8135,0.008375,0.000209,3.118705,5.25536,-9.9988,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.747DEC49.814.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.9719&DEC=49.7674&SR=0.01,[[ 0.72521311  0.27478686]],,0
280.74361,49.61033,0.02106,0.000295,2.324305,2.84036,9.8284,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.744DEC49.61.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2048&DEC=51.4517&SR=0.01,[[ 0.7411707   0.25882927]],,0
280.73675,51.4386,0.001697,0.00012,2.862035,4.53743,10.249,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.737DEC51.439.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.9063&DEC=48.6051&SR=0.01,[[ 0.59754944  0.40245062]],,0
280.73345,49.31913,0.009049,0.000164,2.356424,2.85652,9.7648,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.733DEC49.319.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.3331&DEC=50.4492&SR=0.01,[[ 0.66887671  0.33112332]],,0
280.73263,49.04199,0.000948,0.00012,3.085886,5.06125,10.1365,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.733DEC49.042.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.7067&DEC=49.5727&SR=0.01,[[ 0.66335303  0.33664694]],,0
280.72905,50.66288,0.002441,0.000128,6.374627,3.1759,-10.1913,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.729DEC50.663.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.7285&DEC=50.0127&SR=0.01,[[ 0.46827832  0.53172165]],,0
280.72881,51.31508,0.002377,0.000124,3.091457,2.49094,8.9072,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.729DEC51.315.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=266.5475&DEC=49.4215&SR=0.01,[[ 0.73345506  0.26654494]],,0
280.71226,50.62346,0.001203,0.000123,3.918257,2.9572,-9.1388,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.712DEC50.623.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=260.1074&DEC=51.7225&SR=0.01,[[ 0.87157738  0.12842257]],,0
280.70833,49.81142,0.00204984,0.000127,0,0,0,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.708DEC49.811.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=279.5119&DEC=51.0049&SR=0.01,[[ 0.51381481  0.48618522]],,0
280.70816,49.81126,0.002032,0.000125,2.275736,3.07289,-8.9683,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.708DEC49.811.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.201&DEC=48.2882&SR=0.01,[[ 0.74271411  0.25728595]],,0
280.70626,50.73843,0.001239,0.000123,2.577751,2.83117,10.9331,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.706DEC50.738.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.5849&DEC=50.1487&SR=0.01,[[ 0.75716347  0.24283653]],,0
280.68239,50.84293,0.002934,0.000123,2.364946,2.76372,9.4774,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.682DEC50.843.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.0543&DEC=51.0353&SR=0.01,[[ 0.73228532  0.26771474]],,0
280.68017,50.04802,0.008162,0.000159,2.385954,2.73385,9.8093,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.68DEC50.048.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=257.6573&DEC=51.9611&SR=0.01,[[ 0.52756041  0.47243965]],,0
280.6797,50.17495,0.030301,0.000409,2.391568,2.74649,9.7953,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.68DEC50.175.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.4563&DEC=51.3979&SR=0.01,[[ 0.68825114  0.31174883]],,0
280.6659,48.18262,0.001513,0.000136,2.167694,3.80424,9.6006,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.666DEC48.183.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.5675&DEC=50.681&SR=0.01,[[ 0.88151824  0.1184817 ]],,0
280.66383,50.11197,0.033466,0.00044,2.68959,2.3493,-10.4758,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.664DEC50.112.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.6151&DEC=49.951&SR=0.01,[[ 0.88381594  0.11618414]],,0
280.65776,49.83356,0.024036,0.000348,2.405266,2.81522,9.8079,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.658DEC49.834.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.0545&DEC=50.5696&SR=0.01,[[ 0.71432465  0.28567535]],,0
280.65746,49.83336,0.024122,0.00034,2.394818,2.86989,9.6936,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.657DEC49.833.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.6711&DEC=50.5148&SR=0.01,[[ 0.86105359  0.1389464 ]],,0
280.65738,49.65374,0.006225,0.000143,2.345698,2.85656,12.8766,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.657DEC49.654.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.7335&DEC=49.3191&SR=0.01,[[ 0.82620823  0.17379177]],,0
280.65688,49.65341,0.006193,0.000145,2.340675,2.81391,-9.0361,FITST23/VLASS1.1.ql.T23t19.J184543+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.657DEC49.653.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.5196&DEC=48.4839&SR=0.01,[[ 0.78270727  0.21729271]],,0
280.65307,50.60777,0.001234,0.000123,3.020368,2.50146,-11.2092,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.653DEC50.608.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.2895&DEC=49.1917&SR=0.01,[[ 0.72529048  0.27470952]],,0
280.63871,51.44649,0.001407,0.00012,2.13213,2.75023,-11.813,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.639DEC51.446.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.4673&DEC=49.4687&SR=0.01,[[ 0.66103309  0.33896688]],,0
280.62816,51.18605,0.00224,0.000137,3.688743,6.64374,10.0571,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.628DEC51.186.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.9203&DEC=49.447&SR=0.01,[[ 0.69700682  0.30299318]],,0
280.62465,51.18712,0.000771,0.000137,3.062115,26.43314,10.0299,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.625DEC51.187.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=262.245&DEC=50.9877&SR=0.01,[[ 0.46736741  0.53263253]],,0
280.62307,49.88433,0.001228,0.000121,2.953474,5.21277,9.7862,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.623DEC49.884.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=268.0982&DEC=48.1958&SR=0.01,[[ 0.87651491  0.1234851 ]],,0
280.60456,48.7713,0.001643,0.000136,2.215617,3.78319,9.7444,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.605DEC48.771.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.7412&DEC=48.9969&SR=0.01,[[ 0.74465007  0.2553499 ]],,0
280.60073,48.50094,0.001657,0.000136,3.136596,5.83546,-9.6255,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.601DEC48.501.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.1356&DEC=50.5658&SR=0.01,[[ 0.61377752  0.38622251]],,0
280.60008,48.95516,0.005062,0.000137,2.369218,3.08138,9.5274,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.6DEC48.955.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.9372&DEC=48.3315&SR=0.01,[[ 0.6424275   0.35757241]],,0
280.59852,49.49961,0.001769,0.000121,3.390193,2.43949,4.7127,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.599DEC49.5.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.7263&DEC=49.8038&SR=0.01,[[ 0.83667767  0.16332236]],,0
280.59484,49.58318,0.001563,0.000121,3.253156,2.30542,-10.6728,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.595DEC49.583.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.2887&DEC=48.1186&SR=0.01,[[ 0.81282675  0.18717322]],,0
280.59396,51.28564,0.028366,0.000381,2.379883,2.71456,10.0303,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.594DEC51.286.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=264.6013&DEC=50.065&SR=0.01,[[ 0.76733512  0.23266487]],,0
280.59332,50.11333,0.002032,0.000126,2.463029,2.89759,9.7522,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.593DEC50.113.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.788&DEC=50.0071&SR=0.01,[[ 0.70104176  0.2989583 ]],,0
280.59176,50.61834,0.001098,0.000123,3.295972,2.50221,-9.6194,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.592DEC50.618.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=292.5848&DEC=48.1066&SR=0.01,[[ 0.75264364  0.24735637]],,0
280.59148,48.90281,0.013492,0.000279,3.498302,2.90996,-10.1022,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.591DEC48.903.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=292.8086&DEC=48.9954&SR=0.01,[[ 0.70370257  0.29629749]],,0
280.59061,48.89781,0.008651,0.000279,3.104229,2.64216,-7.6712,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.591DEC48.898.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.9902&DEC=51.6301&SR=0.01,[[ 0.51104099  0.48895907]],,0
280.58082,51.74419,0.00972,0.000168,2.728921,2.3466,-10.302,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.581DEC51.744.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.8267&DEC=51.6653&SR=0.01,[[ 0.84050751  0.15949246]],,0
280.56991,49.79765,0.003742,0.00013,2.376858,3.65962,9.8318,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.57DEC49.798.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=268.0549&DEC=51.4544&SR=0.01,[[ 0.6822899   0.31771016]],,0
280.5617,50.25966,0.001931,0.000123,2.705146,2.17315,-10.2226,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.562DEC50.26.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.5822&DEC=48.2546&SR=0.01,[[ 0.45404163  0.54595834]],,0
280.56128,49.66048,0.001192,0.000121,3.217245,3.33605,-9.7417,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.561DEC49.66.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.7208&DEC=50.5442&SR=0.01,[[ 0.7938596   0.20614044]],,0
280.55591,51.46596,0.001212,0.00012,2.642202,2.08582,11.3063,FITST23/VLASS1.1.ql.T23t19.J184118+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.556DEC51.466.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.8216&DEC=50.8754&SR=0.01,[[ 0.86158228  0.13841768]],,0
280.55527,49.60818,0.002466,0.000124,2.918189,4.00238,-10.0114,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.555DEC49.608.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.5852&DEC=51.2833&SR=0.01,[[ 0.86541468  0.13458531]],,0
280.54957,49.60037,0.001133,0.000124,4.041502,3.32794,9.7921,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.55DEC49.6.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.0277&DEC=50.2253&SR=0.01,[[ 0.70137125  0.29862869]],,0
280.54757,49.08325,0.002013,0.000121,2.422675,3.14088,-9.345,FITST23/VLASS1.1.ql.T23t19.J183937+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.548DEC49.083.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.7808&DEC=50.4567&SR=0.01,[[ 0.64369577  0.35630423]],,0
280.54578,50.35882,0.003065,0.000159,2.526904,3.19125,9.5332,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.546DEC50.359.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.4498&DEC=48.0581&SR=0.01,[[ 0.70542282  0.29457718]],,0
280.54241,50.36011,0.006537,0.000159,2.408545,2.87975,10.0561,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.542DEC50.36.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.5011&DEC=51.9671&SR=0.01,[[ 0.76591468  0.23408532]],,0
280.53795,48.23456,0.0033,0.000136,2.877905,2.38615,-10.8643,FITST23/VLASS1.1.ql.T23t19.J184450+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.538DEC48.235.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.8647&DEC=51.7125&SR=0.01,[[ 0.71128607  0.28871384]],,0
280.5374,50.78698,0.001204,0.000123,2.846453,2.13919,-4.4629,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.537DEC50.787.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.7358&DEC=49.3676&SR=0.01,[[ 0.64998382  0.35001615]],,0
280.52849,50.8712,0.001274,0.000123,2.227799,2.96235,9.923,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.528DEC50.871.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.2996&DEC=51.9309&SR=0.01,[[ 0.77156377  0.2284362 ]],,0
280.51398,50.4012,0.058757,0.000752,2.337947,2.69099,9.8958,FITST23/VLASS1.1.ql.T23t19.J184026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA280.514DEC50.401.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=298.918&DEC=50.1993&SR=0.01,[[ 0.76085496  0.23914501]],,0
